id_funcionario,id_companhia,id_aeroporto_base,nome_completo,cargo,data_nascimento,data_admissao,salario,criado_em,atualizado_em
545,4,69,Vitor Hugo Abreu,Agente de Solo,1969-03-27,2018-09-10,5579.544016584228,2018-09-10 00:00:00.000000,2019-03-04 00:00:00.000000
546,6,66,Bárbara Brito,Agente de Solo,1968-01-27,2020-01-18,3317.5368490696774,2020-01-18 00:00:00.000000,2020-02-02 00:00:00.000000
547,7,39,Maria Clara Novais,Mecânico,2000-02-09,2020-08-17,4266.342231215852,2020-08-17 00:00:00.000000,2020-08-30 00:00:00.000000
548,7,2,Erick Vargas,Mecânico,2001-01-23,2017-08-08,7646.8028871016695,2017-08-08 00:00:00.000000,2017-08-31 00:00:00.000000
549,2,2,Alícia Ferreira,Piloto,1981-02-22,2018-04-26,3213.8321506879593,2018-04-26 00:00:00.000000,2019-02-14 00:00:00.000000
550,6,68,Pietra Rocha,Comissário,1988-12-04,2023-12-03,18469.86002546548,2023-12-03 00:00:00.000000,2024-04-26 00:00:00.000000
551,3,44,Leandro Macedo,Comissário,1990-10-06,2017-04-16,14817.246166726787,2017-04-16 00:00:00.000000,2017-09-18 00:00:00.000000
552,6,48,João Gabriel Ferreira,Copiloto,1969-11-28,2023-09-26,10845.156985345177,2023-09-26 00:00:00.000000,2023-12-09 00:00:00.000000
553,5,40,Maria Laura Barbosa,Mecânico,1985-04-16,2018-02-17,3557.6411608790786,2018-02-17 00:00:00.000000,2018-05-09 00:00:00.000000
554,5,39,Vitor Hugo Sousa,Comissário,1991-12-06,2017-08-21,13957.054448505505,2017-08-21 00:00:00.000000,2018-05-08 00:00:00.000000
555,4,64,Calebe Viana,Agente de Solo,1989-06-24,2017-03-11,4080.887087044587,2017-03-11 00:00:00.000000,2017-04-30 00:00:00.000000
556,3,36,Otávio Gomes,Mecânico,1992-06-23,2024-03-27,17293.5751703389,2024-03-27 00:00:00.000000,2024-04-09 00:00:00.000000
557,2,54,Luiz Henrique Cassiano,Copiloto,2005-05-18,2015-12-09,4350.607275688756,2015-12-09 00:00:00.000000,2016-02-10 00:00:00.000000
558,5,61,Maria Sophia Araújo,Agente de Solo,2004-11-17,2021-06-24,17670.793776473965,2021-06-24 00:00:00.000000,2021-07-08 00:00:00.000000
559,7,30,Cauê da Conceição,Agente de Solo,1998-06-10,2015-11-25,23749.38773540997,2015-11-25 00:00:00.000000,2016-09-09 00:00:00.000000
560,6,9,Bento Sales,Comissário,1985-05-29,2023-03-09,20408.1132489044,2023-03-09 00:00:00.000000,2023-04-25 00:00:00.000000
561,1,39,Marcos Vinicius Brito,Mecânico,1987-04-05,2016-03-09,23021.363083951655,2016-03-09 00:00:00.000000,2016-08-17 00:00:00.000000
562,4,64,Felipe Cunha,Comissário,1989-10-05,2020-03-18,11545.003541081713,2020-03-18 00:00:00.000000,2020-12-27 00:00:00.000000
563,5,40,Emilly Rocha,Mecânico,1984-12-09,2015-12-28,12750.62645823953,2015-12-28 00:00:00.000000,2016-04-25 00:00:00.000000
564,4,78,Sra. Luiza Cassiano,Agente de Solo,2000-11-14,2017-06-13,20545.968724706556,2017-06-13 00:00:00.000000,2017-12-25 00:00:00.000000
565,6,27,Isaac Novais,Comissário,1977-07-19,2023-04-15,13171.281159003374,2023-04-15 00:00:00.000000,2023-05-11 00:00:00.000000
566,4,68,Alana Alves,Mecânico,1993-11-08,2023-08-02,16096.112689936961,2023-08-02 00:00:00.000000,2024-03-27 00:00:00.000000
567,7,47,João Miguel Sales,Comissário,1973-07-18,2025-08-24,12656.476452842262,2025-08-24 00:00:00.000000,2025-10-01 00:00:00.000000
568,2,16,Ryan Machado,Copiloto,1966-11-30,2020-10-04,23781.612312001533,2020-10-04 00:00:00.000000,2021-01-29 00:00:00.000000
569,5,66,Raquel Dias,Comissário,1972-11-04,2021-10-14,13148.628769549388,2021-10-14 00:00:00.000000,2022-05-21 00:00:00.000000
570,8,31,Cauã Caldeira,Comissário,1976-08-28,2019-03-05,16975.051406368806,2019-03-05 00:00:00.000000,2019-10-04 00:00:00.000000
571,2,20,Evelyn Vasconcelos,Mecânico,2005-01-02,2019-01-20,14475.401185868843,2019-01-20 00:00:00.000000,2019-08-08 00:00:00.000000
572,2,27,Stella Teixeira,Comissário,1997-11-03,2025-07-06,13980.799535396829,2025-07-06 00:00:00.000000,2025-08-26 00:00:00.000000
573,2,72,Maria Eduarda Teixeira,Agente de Solo,1989-07-18,2020-12-15,21259.21515839641,2020-12-15 00:00:00.000000,2021-04-22 00:00:00.000000
574,1,34,Brenda Azevedo,Comissário,1965-09-20,2021-01-06,17804.374130222983,2021-01-06 00:00:00.000000,2021-07-01 00:00:00.000000
575,1,76,Felipe Teixeira,Agente de Solo,1970-08-16,2017-02-08,3244.4116157284657,2017-02-08 00:00:00.000000,2017-05-27 00:00:00.000000
576,5,68,Bella Cirino,Comissário,1968-08-11,2016-10-29,7978.883730335427,2016-10-29 00:00:00.000000,2017-06-19 00:00:00.000000
577,7,14,Maria Júlia Pimenta,Mecânico,2003-04-15,2018-06-24,18353.083772046404,2018-06-24 00:00:00.000000,2019-01-21 00:00:00.000000
578,2,49,Hadassa Nascimento,Copiloto,1983-05-16,2025-09-09,22759.663270989615,2025-09-09 00:00:00.000000,2025-11-25 22:51:33.911710
579,4,17,Fernanda Oliveira,Comissário,1995-01-18,2021-06-23,4203.694298465266,2021-06-23 00:00:00.000000,2021-12-01 00:00:00.000000
580,4,34,Luan Cardoso,Piloto,1984-12-27,2016-08-16,10504.004670735589,2016-08-16 00:00:00.000000,2017-06-11 00:00:00.000000
581,7,61,Maria Vitória Brito,Comissário,1964-12-02,2020-08-22,23988.58253415537,2020-08-22 00:00:00.000000,2021-05-13 00:00:00.000000
582,7,52,Sra. Luísa Silva,Copiloto,1983-03-20,2016-05-19,6104.54442561081,2016-05-19 00:00:00.000000,2017-02-06 00:00:00.000000
583,3,22,Davi Luiz Nogueira,Comissário,1967-04-29,2019-12-06,23139.809598092135,2019-12-06 00:00:00.000000,2020-06-04 00:00:00.000000
584,1,10,Enrico Viana,Mecânico,1995-11-13,2016-02-26,20707.470682274627,2016-02-26 00:00:00.000000,2016-11-03 00:00:00.000000
585,6,69,Danilo Cavalcanti,Comissário,1999-08-04,2016-04-10,15140.506180957293,2016-04-10 00:00:00.000000,2016-10-17 00:00:00.000000
586,7,13,Giovanna Almeida,Copiloto,2003-03-04,2025-03-12,19807.81780609306,2025-03-12 00:00:00.000000,2025-11-25 22:51:33.912078
587,7,24,Vitor Gabriel Barros,Mecânico,1977-03-13,2023-03-19,7456.069909620617,2023-03-19 00:00:00.000000,2023-11-06 00:00:00.000000
588,6,7,Sr. José Pereira,Mecânico,1988-02-03,2020-11-22,14653.139231236262,2020-11-22 00:00:00.000000,2021-09-11 00:00:00.000000
589,3,29,Sophia Novais,Comissário,1992-06-06,2019-08-13,10035.086088406755,2019-08-13 00:00:00.000000,2020-05-12 00:00:00.000000
590,1,33,Maria Isis Porto,Comissário,1971-07-28,2019-06-13,17969.944916463748,2019-06-13 00:00:00.000000,2020-03-21 00:00:00.000000
591,8,74,Dr. Otto Aragão,Piloto,1971-02-02,2018-09-17,9502.349021105038,2018-09-17 00:00:00.000000,2018-12-31 00:00:00.000000
592,3,72,Sra. Letícia Monteiro,Mecânico,1969-10-11,2024-05-16,23434.504326383198,2024-05-16 00:00:00.000000,2024-12-22 00:00:00.000000
593,4,38,Pedro Miguel Mendonça,Mecânico,1997-05-24,2016-09-17,21437.656499417997,2016-09-17 00:00:00.000000,2017-02-27 00:00:00.000000
594,7,5,Thales Porto,Copiloto,1990-10-18,2018-12-10,13341.054989209164,2018-12-10 00:00:00.000000,2019-03-26 00:00:00.000000
595,4,77,Maria Flor Barbosa,Mecânico,1974-09-01,2025-04-04,13566.394040262394,2025-04-04 00:00:00.000000,2025-10-17 00:00:00.000000
596,3,25,Mariane Castro,Comissário,1979-05-22,2019-05-12,13881.744086260838,2019-05-12 00:00:00.000000,2019-11-05 00:00:00.000000
597,5,63,Dr. Davi Miguel Almeida,Mecânico,1982-03-28,2025-08-25,8073.075585767254,2025-08-25 00:00:00.000000,2025-11-25 22:51:33.912740
598,3,38,Olivia Rodrigues,Comissário,2001-05-30,2023-01-31,6729.867962854127,2023-01-31 00:00:00.000000,2023-06-10 00:00:00.000000
599,8,69,Ana Liz da Cruz,Comissário,1970-02-24,2022-03-19,10431.184870459536,2022-03-19 00:00:00.000000,2022-11-03 00:00:00.000000
600,3,19,Igor Vieira,Agente de Solo,1988-01-29,2020-07-12,8694.823782274409,2020-07-12 00:00:00.000000,2020-09-02 00:00:00.000000
601,5,18,Rael Caldeira,Copiloto,1998-06-08,2023-12-28,11176.22238713807,2023-12-28 00:00:00.000000,2024-10-15 00:00:00.000000
602,2,11,Guilherme Vieira,Agente de Solo,2000-07-01,2021-06-14,8554.480511926355,2021-06-14 00:00:00.000000,2021-12-05 00:00:00.000000
603,1,6,Ayla Campos,Comissário,1976-12-12,2020-07-15,10698.05784786032,2020-07-15 00:00:00.000000,2020-08-04 00:00:00.000000
604,4,41,Dr. Luiz Gustavo Câmara,Mecânico,2005-09-23,2017-01-14,24572.17026826473,2017-01-14 00:00:00.000000,2017-11-09 00:00:00.000000
605,3,27,Carlos Eduardo Mendes,Copiloto,1966-12-05,2020-10-17,16858.12779668614,2020-10-17 00:00:00.000000,2020-12-12 00:00:00.000000
606,6,38,Thiago Mendonça,Comissário,1974-06-05,2019-01-23,14244.060319006207,2019-01-23 00:00:00.000000,2019-09-18 00:00:00.000000
607,3,70,Bella Sá,Agente de Solo,1983-11-07,2019-03-10,12196.255457662524,2019-03-10 00:00:00.000000,2019-09-10 00:00:00.000000
608,3,6,Dr. Vitor Gabriel Cunha,Mecânico,1975-02-06,2021-04-22,23900.58994397939,2021-04-22 00:00:00.000000,2021-07-26 00:00:00.000000
609,6,3,Antony Silva,Mecânico,1977-01-22,2016-08-18,21150.71084103401,2016-08-18 00:00:00.000000,2016-12-21 00:00:00.000000
610,5,75,Dr. Felipe Almeida,Piloto,1987-09-26,2024-05-31,6405.696359998873,2024-05-31 00:00:00.000000,2024-06-17 00:00:00.000000
611,2,63,Theodoro Pimenta,Copiloto,1988-02-16,2016-04-01,12881.399713037443,2016-04-01 00:00:00.000000,2016-11-17 00:00:00.000000
612,2,22,Zoe Aparecida,Mecânico,1989-03-01,2023-05-20,11078.922372882862,2023-05-20 00:00:00.000000,2023-06-04 00:00:00.000000
613,6,16,Pedro Henrique Rocha,Mecânico,2001-10-06,2023-10-09,14670.004857067486,2023-10-09 00:00:00.000000,2024-04-20 00:00:00.000000
614,8,76,Mariana Costela,Copiloto,1966-04-15,2018-04-11,7304.215502703711,2018-04-11 00:00:00.000000,2018-08-16 00:00:00.000000
615,8,48,João Vitor Brito,Comissário,1975-10-02,2019-12-20,5391.379980537269,2019-12-20 00:00:00.000000,2020-04-07 00:00:00.000000
616,4,69,Luara Cardoso,Piloto,1980-10-01,2019-01-18,3626.435511937757,2019-01-18 00:00:00.000000,2019-10-30 00:00:00.000000
617,5,56,Anthony da Rocha,Copiloto,1965-11-25,2022-09-01,12302.779090603803,2022-09-01 00:00:00.000000,2022-12-15 00:00:00.000000
618,3,51,Olívia Vasconcelos,Copiloto,1977-05-14,2023-05-03,4572.458542329262,2023-05-03 00:00:00.000000,2023-10-28 00:00:00.000000
619,2,68,Anna Liz Farias,Copiloto,1988-07-31,2019-01-28,20041.184056435286,2019-01-28 00:00:00.000000,2019-05-18 00:00:00.000000
620,1,33,Dra. Mirella Martins,Comissário,1977-02-15,2024-11-26,23819.506215152178,2024-11-26 00:00:00.000000,2025-08-20 00:00:00.000000
621,1,55,Cecilia Ferreira,Comissário,1978-07-25,2020-10-27,19751.110415366395,2020-10-27 00:00:00.000000,2021-07-07 00:00:00.000000
622,3,21,Davi Castro,Agente de Solo,1983-01-05,2020-05-01,17150.5800401104,2020-05-01 00:00:00.000000,2020-08-16 00:00:00.000000
623,1,2,Rhavi Monteiro,Agente de Solo,1967-06-11,2023-10-01,12805.545177865297,2023-10-01 00:00:00.000000,2024-02-07 00:00:00.000000
624,7,10,Emanuel Campos,Comissário,1982-07-09,2025-09-28,10501.955959429608,2025-09-28 00:00:00.000000,2025-11-25 22:51:33.914093
625,8,3,Benício Ferreira,Mecânico,1994-09-14,2016-05-21,12365.826110062208,2016-05-21 00:00:00.000000,2016-08-28 00:00:00.000000
626,8,15,Théo Porto,Copiloto,1979-02-21,2017-02-10,24739.460126001846,2017-02-10 00:00:00.000000,2017-05-08 00:00:00.000000
627,3,49,Juan Costela,Piloto,1978-11-11,2021-07-14,4146.15856671418,2021-07-14 00:00:00.000000,2022-01-19 00:00:00.000000
628,1,39,Maria Cecília Aragão,Comissário,1965-02-22,2020-06-01,13347.473040645105,2020-06-01 00:00:00.000000,2020-07-04 00:00:00.000000
629,6,29,Vitor Hugo da Rosa,Copiloto,1971-01-11,2024-02-26,8779.987459505515,2024-02-26 00:00:00.000000,2024-12-05 00:00:00.000000
630,3,63,Leandro Alves,Comissário,1981-05-12,2019-03-01,13435.34492834758,2019-03-01 00:00:00.000000,2019-06-11 00:00:00.000000
631,7,19,João Pedro Fernandes,Mecânico,1992-08-23,2022-01-24,24708.997860533625,2022-01-24 00:00:00.000000,2022-08-18 00:00:00.000000
632,5,68,Davi Lucca Moraes,Comissário,2002-06-13,2017-02-22,13568.870016042121,2017-02-22 00:00:00.000000,2017-04-23 00:00:00.000000
633,2,36,Leonardo Mendonça,Comissário,1969-11-29,2024-02-18,17272.383740748297,2024-02-18 00:00:00.000000,2024-06-02 00:00:00.000000
634,4,30,Luiza da Conceição,Agente de Solo,2004-12-13,2021-08-01,12319.379824564656,2021-08-01 00:00:00.000000,2022-02-27 00:00:00.000000
635,1,73,Antonella Peixoto,Comissário,1987-04-07,2019-05-02,22155.534340013466,2019-05-02 00:00:00.000000,2019-08-17 00:00:00.000000
636,8,80,Pedro Henrique Montenegro,Agente de Solo,1974-10-06,2022-12-16,12411.544197491821,2022-12-16 00:00:00.000000,2023-01-02 00:00:00.000000
637,2,42,Bárbara Novais,Comissário,1967-06-28,2019-09-30,22039.371416746835,2019-09-30 00:00:00.000000,2019-12-29 00:00:00.000000
638,5,78,Sr. Thomas Ribeiro,Comissário,1984-04-29,2023-08-25,4728.751878877195,2023-08-25 00:00:00.000000,2024-03-05 00:00:00.000000
639,1,51,Srta. Maria Sophia da Costa,Agente de Solo,1965-07-14,2025-07-09,15540.105499113428,2025-07-09 00:00:00.000000,2025-11-25 22:51:33.915032
640,5,68,Cauê Monteiro,Agente de Solo,2002-12-14,2017-08-16,13781.546572858393,2017-08-16 00:00:00.000000,2018-05-31 00:00:00.000000
641,1,38,Stella da Rosa,Agente de Solo,1974-10-28,2025-06-03,16098.27855450124,2025-06-03 00:00:00.000000,2025-11-25 22:51:33.915121
642,2,48,Laura Viana,Mecânico,1992-03-23,2025-08-31,7273.466425499566,2025-08-31 00:00:00.000000,2025-11-25 22:51:33.915164
643,8,77,Caleb Pacheco,Mecânico,2002-10-15,2021-02-06,8065.7268514552625,2021-02-06 00:00:00.000000,2021-03-03 00:00:00.000000
644,8,54,Léo Pimenta,Agente de Solo,1978-03-09,2015-12-30,22664.13292157102,2015-12-30 00:00:00.000000,2016-07-22 00:00:00.000000
645,1,16,Sr. Lorenzo Teixeira,Mecânico,1967-07-19,2016-11-06,12417.410670625248,2016-11-06 00:00:00.000000,2017-04-29 00:00:00.000000
646,7,78,Caroline Andrade,Piloto,1996-05-10,2017-08-06,16112.562850452017,2017-08-06 00:00:00.000000,2018-02-26 00:00:00.000000
647,1,55,Vitória Nascimento,Mecânico,1992-06-09,2016-06-04,6539.16060174308,2016-06-04 00:00:00.000000,2017-02-10 00:00:00.000000
648,7,32,Hadassa Nogueira,Mecânico,1972-04-02,2020-12-31,14750.190973161109,2020-12-31 00:00:00.000000,2021-01-05 00:00:00.000000
649,8,25,João Borges,Agente de Solo,1970-03-28,2016-09-30,12309.386583984402,2016-09-30 00:00:00.000000,2017-03-01 00:00:00.000000
650,8,48,Mathias Novais,Comissário,1990-10-23,2024-02-02,14221.83316374684,2024-02-02 00:00:00.000000,2024-06-09 00:00:00.000000
651,2,66,Dra. Amanda Dias,Comissário,1980-09-26,2020-09-14,19052.22915761779,2020-09-14 00:00:00.000000,2021-01-17 00:00:00.000000
652,4,23,Srta. Nicole Freitas,Mecânico,1988-09-20,2020-06-12,8342.589887564081,2020-06-12 00:00:00.000000,2020-06-29 00:00:00.000000
653,4,58,Luna Novaes,Mecânico,1972-07-11,2025-10-17,17049.74368918478,2025-10-17 00:00:00.000000,2025-11-25 22:51:33.915647
654,4,24,Marcos Vinicius Duarte,Piloto,1977-07-07,2019-02-08,12062.44329280942,2019-02-08 00:00:00.000000,2019-10-20 00:00:00.000000
655,7,40,Ayla Siqueira,Mecânico,1987-09-12,2024-06-28,18525.619536962447,2024-06-28 00:00:00.000000,2024-09-15 00:00:00.000000
656,5,77,Benicio Ferreira,Comissário,1976-07-18,2019-01-31,9339.463583990415,2019-01-31 00:00:00.000000,2019-04-21 00:00:00.000000
657,7,34,Maria Eduarda Cirino,Copiloto,1980-01-12,2020-06-04,11041.696868728663,2020-06-04 00:00:00.000000,2020-07-12 00:00:00.000000
658,3,18,Dra. Heloísa Fogaça,Piloto,2000-12-12,2016-06-28,13791.965956952357,2016-06-28 00:00:00.000000,2017-04-14 00:00:00.000000
659,4,62,Enzo Gabriel Pires,Piloto,1978-05-17,2023-12-03,19307.052287786115,2023-12-03 00:00:00.000000,2024-04-18 00:00:00.000000
660,5,60,Felipe da Costa,Mecânico,1994-07-13,2022-07-29,22378.080507322466,2022-07-29 00:00:00.000000,2022-08-01 00:00:00.000000
661,7,19,Juliana Almeida,Agente de Solo,1981-11-20,2025-05-28,11720.961315462158,2025-05-28 00:00:00.000000,2025-11-25 22:51:33.916193
662,8,10,Samuel Cassiano,Comissário,1990-06-03,2021-04-17,9977.828152293756,2021-04-17 00:00:00.000000,2021-10-25 00:00:00.000000
663,3,56,Liam da Costa,Copiloto,2004-01-09,2017-12-26,15435.79752428919,2017-12-26 00:00:00.000000,2018-06-15 00:00:00.000000
664,1,5,Sarah Gomes,Piloto,2003-05-15,2019-07-30,3107.0714002322643,2019-07-30 00:00:00.000000,2019-11-14 00:00:00.000000
665,5,36,Ryan Silveira,Agente de Solo,1996-05-19,2018-01-17,10513.053856792125,2018-01-17 00:00:00.000000,2018-06-02 00:00:00.000000
666,5,16,Maria Júlia Lopes,Mecânico,1967-06-05,2021-04-30,24974.42441238204,2021-04-30 00:00:00.000000,2021-07-14 00:00:00.000000
667,6,34,Emanuella da Costa,Agente de Solo,2001-11-19,2016-07-11,23685.095443785125,2016-07-11 00:00:00.000000,2016-11-03 00:00:00.000000
668,7,9,Dr. Yuri Machado,Piloto,1973-11-02,2025-09-12,13574.183264733481,2025-09-12 00:00:00.000000,2025-11-25 22:51:33.916557
669,5,47,Stephany Correia,Agente de Solo,1983-12-07,2022-10-21,16374.23884704243,2022-10-21 00:00:00.000000,2023-07-07 00:00:00.000000
670,4,32,Luara Caldeira,Piloto,1998-03-07,2024-06-24,23424.65869004889,2024-06-24 00:00:00.000000,2024-08-30 00:00:00.000000
671,5,56,Dra. Milena Andrade,Comissário,1965-02-05,2023-08-02,9133.382924038626,2023-08-02 00:00:00.000000,2024-05-06 00:00:00.000000
672,2,4,Antonella Ramos,Mecânico,1991-03-19,2025-01-14,5172.482972067208,2025-01-14 00:00:00.000000,2025-03-12 00:00:00.000000
673,4,67,Ravi Câmara,Agente de Solo,1974-09-02,2016-08-18,3652.2872151126626,2016-08-18 00:00:00.000000,2017-03-02 00:00:00.000000
674,5,20,Luan Pastor,Mecânico,2001-03-04,2025-01-18,21531.906039635145,2025-01-18 00:00:00.000000,2025-02-23 00:00:00.000000
675,4,18,Isabel Rezende,Comissário,1976-09-02,2021-11-20,6492.995487162352,2021-11-20 00:00:00.000000,2022-04-04 00:00:00.000000
676,8,18,Sophie Santos,Comissário,1975-05-19,2017-04-20,9038.43714251788,2017-04-20 00:00:00.000000,2017-05-06 00:00:00.000000
677,5,47,Srta. Eloah Machado,Copiloto,1989-04-30,2016-08-06,20380.64711660911,2016-08-06 00:00:00.000000,2016-10-04 00:00:00.000000
678,8,34,Heloisa Souza,Comissário,1981-04-12,2025-04-27,13382.008942858021,2025-04-27 00:00:00.000000,2025-06-16 00:00:00.000000
679,4,26,Sra. Maysa Carvalho,Comissário,1996-04-14,2019-09-19,15077.587775420929,2019-09-19 00:00:00.000000,2020-03-04 00:00:00.000000
680,3,66,Ana Carolina Campos,Comissário,1979-05-03,2023-11-04,7591.737207111029,2023-11-04 00:00:00.000000,2024-08-02 00:00:00.000000
681,7,14,Ana Julia Nascimento,Piloto,1994-08-05,2018-12-31,21577.849323824554,2018-12-31 00:00:00.000000,2019-07-29 00:00:00.000000
682,3,67,Ágatha Martins,Mecânico,1980-07-15,2022-07-05,20207.18977310089,2022-07-05 00:00:00.000000,2023-04-29 00:00:00.000000
683,6,65,Ísis da Cruz,Comissário,1966-09-23,2024-07-17,17177.59088628851,2024-07-17 00:00:00.000000,2025-03-16 00:00:00.000000
684,1,78,Olivia Montenegro,Mecânico,1970-06-25,2016-08-11,7903.578477434682,2016-08-11 00:00:00.000000,2017-04-14 00:00:00.000000
685,5,21,Catarina da Costa,Comissário,1970-01-09,2025-04-27,24245.168921866967,2025-04-27 00:00:00.000000,2025-08-10 00:00:00.000000
686,1,75,Maria Alice Costa,Agente de Solo,1993-09-30,2020-09-07,21030.963478034657,2020-09-07 00:00:00.000000,2021-03-13 00:00:00.000000
687,1,10,Liz Freitas,Agente de Solo,1979-01-29,2016-03-17,17504.8839613237,2016-03-17 00:00:00.000000,2016-10-22 00:00:00.000000
688,8,64,Rhavi Fogaça,Agente de Solo,1990-01-18,2019-12-22,11414.926798745137,2019-12-22 00:00:00.000000,2020-02-26 00:00:00.000000
689,3,36,Maria Helena Fogaça,Mecânico,1990-11-03,2021-01-27,7997.394266251878,2021-01-27 00:00:00.000000,2021-02-07 00:00:00.000000
690,3,25,Ana Lívia Azevedo,Agente de Solo,1974-12-13,2019-11-10,6387.316269851703,2019-11-10 00:00:00.000000,2020-01-28 00:00:00.000000
691,4,26,Sra. Maria Clara Moura,Copiloto,1969-11-16,2025-01-24,14072.893606534268,2025-01-24 00:00:00.000000,2025-07-08 00:00:00.000000
692,5,79,Ravi Lucca da Paz,Comissário,2004-10-18,2024-06-30,16428.216319364496,2024-06-30 00:00:00.000000,2024-07-06 00:00:00.000000
693,8,59,Ana Clara Porto,Comissário,1997-06-06,2018-10-08,11810.769891337148,2018-10-08 00:00:00.000000,2018-12-11 00:00:00.000000
694,2,52,Luana Santos,Comissário,1965-02-01,2022-08-22,24888.97180955533,2022-08-22 00:00:00.000000,2023-04-23 00:00:00.000000
695,4,8,Pedro Lucas Monteiro,Comissário,1985-10-20,2019-06-11,9856.48558913689,2019-06-11 00:00:00.000000,2019-06-30 00:00:00.000000
696,8,25,Theo Jesus,Comissário,1991-06-03,2023-10-04,11031.837935844338,2023-10-04 00:00:00.000000,2023-10-06 00:00:00.000000
697,2,56,Maria Vitória Oliveira,Comissário,1980-10-28,2024-09-26,7838.7776073908135,2024-09-26 00:00:00.000000,2025-02-01 00:00:00.000000
698,5,22,Heitor Albuquerque,Mecânico,1990-04-18,2025-02-10,10778.139663807113,2025-02-10 00:00:00.000000,2025-08-03 00:00:00.000000
699,8,34,Luiz Fernando das Neves,Piloto,1978-06-29,2022-04-17,23938.752591533164,2022-04-17 00:00:00.000000,2022-07-11 00:00:00.000000
700,7,30,Apollo Santos,Comissário,2005-10-29,2016-10-07,15688.84140626078,2016-10-07 00:00:00.000000,2016-10-15 00:00:00.000000
701,6,2,Sofia Pereira,Piloto,1985-05-26,2024-07-07,12507.871513080903,2024-07-07 00:00:00.000000,2024-08-26 00:00:00.000000
702,3,7,Sr. Igor Lima,Mecânico,2002-02-04,2017-02-12,14469.874338167285,2017-02-12 00:00:00.000000,2017-02-20 00:00:00.000000
703,6,64,Matheus Andrade,Comissário,1982-09-14,2016-05-29,7244.346469054501,2016-05-29 00:00:00.000000,2016-07-23 00:00:00.000000
704,6,34,Henry Santos,Mecânico,1966-05-21,2020-02-09,20032.169204269943,2020-02-09 00:00:00.000000,2020-08-02 00:00:00.000000
705,1,76,Dra. Alícia Garcia,Mecânico,2000-02-23,2020-06-07,23335.296337309865,2020-06-07 00:00:00.000000,2020-07-28 00:00:00.000000
706,8,52,Vitor Fogaça,Agente de Solo,1998-10-29,2024-02-09,12791.139030484464,2024-02-09 00:00:00.000000,2024-08-25 00:00:00.000000
707,2,68,Aurora Costa,Comissário,1969-03-22,2023-02-20,10721.809241540768,2023-02-20 00:00:00.000000,2023-08-24 00:00:00.000000
708,7,14,Rafaela Nascimento,Piloto,1985-03-25,2016-08-28,17901.655532490084,2016-08-28 00:00:00.000000,2016-09-30 00:00:00.000000
709,1,41,Nathan Viana,Comissário,1990-08-03,2018-07-20,7383.035452436824,2018-07-20 00:00:00.000000,2018-12-03 00:00:00.000000
710,7,62,Milena Andrade,Agente de Solo,1991-03-17,2024-03-19,23904.31153606553,2024-03-19 00:00:00.000000,2024-12-12 00:00:00.000000
711,8,48,Dr. Ian Gomes,Comissário,1992-03-05,2025-05-14,23959.66093921372,2025-05-14 00:00:00.000000,2025-11-25 22:51:33.918837
712,4,55,Beatriz Correia,Piloto,1984-12-20,2020-09-06,9706.628124822371,2020-09-06 00:00:00.000000,2020-11-02 00:00:00.000000
713,7,15,Francisco Pinto,Agente de Solo,1996-03-10,2019-02-11,11989.005816415069,2019-02-11 00:00:00.000000,2019-04-06 00:00:00.000000
714,3,14,Srta. Letícia Pires,Copiloto,1994-01-08,2016-02-24,19757.13889410238,2016-02-24 00:00:00.000000,2016-02-28 00:00:00.000000
715,7,9,Evelyn Sampaio,Comissário,1995-08-16,2022-12-06,3867.603025887465,2022-12-06 00:00:00.000000,2023-09-15 00:00:00.000000
716,5,60,Thiago da Rocha,Comissário,1994-05-25,2023-03-13,5358.738319313396,2023-03-13 00:00:00.000000,2023-04-04 00:00:00.000000
717,1,52,Thomas da Costa,Comissário,1986-11-25,2016-12-18,4383.034001750384,2016-12-18 00:00:00.000000,2017-06-08 00:00:00.000000
718,4,65,Joana Azevedo,Copiloto,1987-07-08,2021-07-31,10486.686719802961,2021-07-31 00:00:00.000000,2021-08-02 00:00:00.000000
719,7,67,Dr. Benjamin Correia,Comissário,1969-11-26,2019-02-28,8768.39499105654,2019-02-28 00:00:00.000000,2019-08-03 00:00:00.000000
720,2,1,Melissa Nogueira,Comissário,2002-07-14,2020-02-06,23181.3335276194,2020-02-06 00:00:00.000000,2020-04-02 00:00:00.000000
721,2,14,Bernardo da Mata,Comissário,1994-02-04,2020-05-04,4257.762436426213,2020-05-04 00:00:00.000000,2020-11-02 00:00:00.000000
722,7,57,João Felipe Souza,Agente de Solo,2001-12-20,2022-05-22,24094.809141708924,2022-05-22 00:00:00.000000,2022-12-04 00:00:00.000000
723,8,64,Vinicius Mendonça,Mecânico,1974-12-16,2025-09-02,17686.31759107861,2025-09-02 00:00:00.000000,2025-11-25 22:51:33.919452
724,6,31,Srta. Elisa Pereira,Agente de Solo,1981-07-06,2022-03-25,24620.808618832627,2022-03-25 00:00:00.000000,2022-09-21 00:00:00.000000
725,7,19,Maria Fernanda Sales,Agente de Solo,1972-03-10,2017-11-05,19434.830256557703,2017-11-05 00:00:00.000000,2018-08-23 00:00:00.000000
726,3,22,Dra. Camila Cirino,Mecânico,1982-04-22,2023-02-21,12783.456780938946,2023-02-21 00:00:00.000000,2023-10-31 00:00:00.000000
